

Цикл № 1
Шаг№ 1
Точек122
Циклическая потенцио, развертка , ЭДС 111,93мВ, Скорость развертки 100,12 мВ/с,
Время, с,Потенциал, мВТок, мкА
8,275600;-115,920000;-13,411000
8,375300;-126,130000;-13,825000
8,475000;-135,770000;-15,375000
8,574700;-145,710000;-15,538000
8,674400;-154,910000;-16,075000
8,774100;-164,720000;-16,654000
8,873900;-175,350000;-17,619000
8,973600;-184,900000;-17,883000
9,073300;-181,410000;-15,623000
9,173000;-170,730000;-13,446000
9,272700;-160,910000;-11,969000
9,372400;-150,970000;-9,864700
9,472100;-141,730000;-9,051100
9,571800;-131,370000;-7,533400
9,671500;-121,250000;-6,908500
9,771200;-111,710000;-6,561600
9,870900;-102,320000;-5,392900
9,970600;-91,859000;-4,461600
10,070300;-81,172000;-3,477600
10,170000;-71,647000;-3,897600
10,269700;-62,122000;-3,199600
10,369400;-52,216000;-2,327200
10,469200;-42,062000;-2,130400
10,568900;-32,099000;-1,884900
10,668600;-22,384000;-1,746900
10,768300;-10,935000;-1,385800
10,868000;0,762000;-0,775050
10,967700;9,791700;-0,669550
11,067400;18,459000;-0,298250
11,167100;28,670000;-0,231300
11,266800;37,262000;-0,105500
11,366500;46,882000;-0,034490
11,466200;56,998000;0,286080
11,565900;67,037000;0,298250
11,665600;78,219000;0,679690
11,765300;86,525000;0,596510
11,865000;97,174000;0,827810
11,964700;106,970000;1,053000
